number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,102.85268,59.69994512,79.06435632,36.66604707,1.436708285,1.234121207,134.3606,31.12636637,53.75329501,56.18452693,733.96,1007.793731,685.7741958,934.6404131,1.535291689,0.834621097,781.6,736.3800172,300.5589699,357.326961,164.4,107.7116626,144.5589646,85.58796742,1.513257694,1.32113399,190,44.77836752,65.57011514,71.64278291,6002.6858,3300.261736,1345.788472,57.38290106,1.380185263,1.027430784,8958.571,1658.417077,3100.640191,3843.168314,83.38,113.149835,74.74999138,103.8109967,1.500342365,0.866611724,91,80.06634629,39.69354607,39.84570054,6.8844,4.048423756,3.953054909,1.076494165,1.364201595,1.101991017,12.878,1.760866447,4.185557721,4.786607829,88.205316,62.02919942,7.629217308,0.662876343,0.410592042,0.303532565,399.97342,57.36543549,155.9987896,138.4935616,2.8,2.3084206,2.701920077,2.260682029,1.574097337,1.215594961,2,1.053220485,0.748331477,0.506293162,21.6
5,102.85268,59.78142811,79.06435632,36.68353597,1.436708285,1.298906587,134.3606,29.05302639,53.75329501,56.31953245,733.96,1007.960872,685.7741958,934.9012018,1.535291689,0.848871025,781.6,736.4627367,300.5589699,357.1570293,164.4,108.1620769,144.5589646,85.75829502,1.513257694,1.373271233,190,41.81726908,65.57011514,72.36831162,6002.6858,3304.70826,1345.788472,57.39182604,1.380185263,1.084899115,8958.571,1557.633966,3100.640191,3848.058498,83.38,113.1540448,74.74999138,103.8157134,1.500342365,0.878676063,91,80.0753012,39.69354607,39.84439318,6.8844,4.06795525,3.953054909,1.079032186,1.364201595,1.151511533,12.878,1.760613884,4.185557721,4.802157073,88.205316,61.96293399,7.629217308,0.660026109,0.410592042,0.307666258,399.97342,57.35720371,155.9987896,138.5050862,2.8,2.308376363,2.701920077,2.260642302,1.574097337,1.250256699,2,1.053356282,0.748331477,0.506270325,21.8
4,90.97585,59.52441793,67.32755529,36.62237473,1.176392884,1.009670142,128.2426,35.26471095,53.9117376,55.90990542,782.425,1007.546995,727.9606097,934.2101001,1.310368072,0.785846829,781.6,736.3800172,318.0807081,357.652642,146,106.7935734,127.6180332,85.23413386,1.282996258,1.132856665,158,50.68856692,60.67536568,70.15690752,5665.10725,3290.420967,880.2476273,57.30430851,1.090609911,0.828545021,8958.571,1859.535998,3383.439907,3833.204549,91.35,113.149835,82.04689051,103.8109967,1.2852032,0.825236233,91,80.06634629,40.64317286,39.84570054,6.4805,4.008257352,3.264459817,1.070950087,1.069308509,0.923031069,12.878,1.765887247,4.591616355,4.754852944,107.006645,62.14396058,6.677503797,0.667997902,0.286107204,0.287290777,399.97342,57.36543549,169.2692474,138.4545384,2.75,2.3084206,2.632148026,2.260682029,1.342113179,1.097455179,2,1.053220485,0.829156198,0.506293162,21.6
5,100.561774,91.45238525,77.82123987,67.55278637,1.440789046,1.153452989,128.2426,51.893925,51.89161894,54.36481472,734.16,781.3175,686.0279513,726.45653,1.535395224,1.305913227,781.6,308.02125,300.4302089,318.937462,155.8,149.6375,138.9109751,130.031147,1.52452289,1.250699921,158,72.8875,57.70060658,63.40450373,5761.2858,5668.51975,1298.381748,880.3315731,1.376290869,1.062044486,8958.571,2716.01775,3032.347892,3389.826521,82.98,91.2,74.16017413,81.80351668,1.497410605,1.277348793,93,33.69375,40.02151421,40.79338182,6.4444,6.7605,3.723206907,3.415724381,1.354365572,1.048838779,12.878,3.2195,4.107501119,4.56677794,88.205316,107.981645,7.629217308,7.178780528,0.410592042,0.306103464,399.97342,99.993355,155.9987896,168.7280786,2.8,2.5375,2.701920077,2.476058081,1.574097337,1.379769129,2,1.0125,0.748331477,0.568853013,19.6
5,100.561774,90.785319,77.82123987,67.23520274,1.440789046,1.334575163,128.2426,33.863675,51.89161894,53.74215831,734.16,782.5175,686.0279513,728.0838788,1.535395224,1.381683428,781.6,308.02125,300.4302089,318.0119851,155.8,148.2625,138.9109751,129.1422407,1.52452289,1.410294646,158,47.1375,57.70060658,62.27654931,5761.2858,5560.51975,1298.381748,865.9754803,1.376290869,1.206277574,8958.571,2239.64275,3032.347892,3358.989745,82.98,90.95,74.16017413,81.39949684,1.497410605,1.339482217,93,33.69375,40.02151421,41.04129018,6.4444,6.6605,3.723206907,3.36506219,1.354365572,1.167919814,12.878,3.2195,4.107501119,4.567007855,88.205316,107.481645,7.629217308,6.942045886,0.410592042,0.311203842,399.97342,99.993355,155.9987896,169.0026514,2.8,2.5375,2.701920077,2.476058081,1.574097337,1.511411041,2,0.6375,0.748331477,0.568853013,16.3
5,100.561774,90.5184925,77.82123987,67.10858774,1.440789046,1.342692468,128.2426,30.7265175,51.89161894,53.48873707,734.16,782.9975,686.0279513,728.7358386,1.535395224,1.383213148,781.6,308.02125,300.4302089,317.63977,155.8,147.7125,138.9109751,128.7883819,1.52452289,1.41862268,158,41.8125,57.70060658,61.81104144,5761.2858,5517.31975,1298.381748,860.2988102,1.376290869,1.216645639,8958.571,2239.64275,3032.347892,3345.599434,82.98,90.85,74.16017413,81.23844817,1.497410605,1.341304572,93,33.69375,40.02151421,41.13960987,6.4444,6.6205,3.723206907,3.345008339,1.354365572,1.174954076,12.878,3.2195,4.107501119,4.566486697,88.205316,107.281645,7.629217308,6.849552544,0.410592042,0.307618614,399.97342,99.993355,155.9987896,169.1119417,2.8,2.5375,2.701920077,2.476058081,1.574097337,1.514619688,2,0.6,0.748331477,0.568853013,14.9
5,90.062574,57.62661634,70.84696486,36.01615429,1.440875157,1.270646713,128.2426,29.1609592,47.99059762,53.55998093,735.94,1010.913143,688.274127,939.1968604,1.536299887,0.845239822,781.6,744.0685714,299.2993993,354.6592615,162.6,104.76,143.6782525,84.27712488,1.518162654,1.372347991,171,39.84,62.54150622,67.64157302,4949.4858,3046.005143,1077.26193,54.28897112,1.309866545,1.040448596,8958.571,1333.743429,3213.249745,3644.161851,73.986,112.3232,49.06727406,100.6532458,1.34753491,0.844803065,135.97,81.35394286,49.91544835,41.53173049,6.9444,3.863428571,4.012939674,1.043837879,1.372534459,1.156169738,12.878,1.78,4.114263657,4.674205413,93.005316,61.35233143,9.616456185,0.632865262,0.545778871,0.308372314,399.97342,57.12766857,153.9045527,138.4205408,2.4,2.274285714,2.352158045,2.235266516,1.589026915,1.205616966,1,1.12,0.489897949,0.44615363,6.62
5,90.062574,57.48008643,70.84696486,35.96876926,1.440875157,1.286519928,128.2426,28.51374357,47.99059762,53.40735319,735.94,1010.935714,688.274127,939.2357556,1.536299887,0.849625462,781.6,742.5,299.2993993,354.6296108,162.6,104.8285714,143.6782525,84.30507874,1.518162654,1.388199558,171,38.65714286,62.54150622,67.7451045,4949.4858,3035.959429,1077.26193,54.1574694,1.309866545,1.050230234,8958.571,1316.183429,3213.249745,3640.446688,73.986,112.2004286,49.06727406,100.0724145,1.34753491,0.843959226,135.97,81.33528571,49.91544835,41.78002922,6.9444,3.868285714,4.012939674,1.044550592,1.372534459,1.171294586,12.878,1.757142857,4.114263657,4.677616845,93.005316,61.41518857,9.616456185,0.634658624,0.545778871,0.314197671,399.97342,57.12766857,153.9045527,138.4035637,2.4,2.271428571,2.352158045,2.232678522,1.589026915,1.213672992,1,1.114285714,0.489897949,0.44469664,6.62
5,90.062574,57.33355651,70.84696486,35.92144657,1.440875157,1.301509294,128.2426,27.86652794,47.99059762,53.25388484,735.94,1010.958286,688.274127,939.2746524,1.536299887,0.8536781,781.6,740.9314286,299.2993993,354.5999562,162.6,104.8971429,143.6782525,84.33304187,1.518162654,1.402758921,171,37.47428571,62.54150622,67.8484087,4949.4858,3025.913714,1077.26193,54.02628621,1.309866545,1.0595104,8958.571,1298.623429,3213.249745,3636.69998,73.986,112.0776571,49.06727406,99.494935,1.34753491,0.843064394,135.97,81.31662857,49.91544835,42.02650234,6.9444,3.873142857,4.012939674,1.045263791,1.372534459,1.185132821,12.878,1.744571429,4.114263657,4.68102075,93.005316,61.47804571,9.616456185,0.636457067,0.545778871,0.319676584,399.97342,57.12766857,153.9045527,138.386556,2.4,2.268571429,2.352158045,2.230093525,1.589026915,1.221193323,1,1.108571429,0.489897949,0.443216444,2.65
5,90.062574,57.11376164,70.84696486,35.85057926,1.440875157,1.322631387,128.2426,26.8957045,47.99059762,53.02209019,735.94,1010.992143,688.274127,939.3330006,1.536299887,0.859242863,781.6,738.5785714,299.2993993,354.555467,162.6,105,143.6782525,84.37500396,1.518162654,1.42260386,171,35.7,62.54150622,68.00294111,4949.4858,3010.845143,1077.26193,53.83010698,1.309866545,1.072655316,8958.571,1279.183429,3213.249745,3631.020558,73.986,111.8935,49.06727406,98.63495799,1.34753491,0.841637567,135.97,81.28864286,49.91544835,42.39285863,6.9444,3.880428571,4.012939674,1.046334504,1.372534459,1.203906933,12.878,1.744571429,4.114263657,4.686112533,93.005316,61.57233143,9.616456185,0.639164293,0.545778871,0.32736337,399.97342,57.12766857,153.9045527,138.3609869,2.4,2.264285714,2.352158045,2.226221639,1.589026915,1.231643592,1,1.1,0.489897949,0.440952124,10.6
5,90.062574,56.74743686,70.84696486,35.73277761,1.440875157,1.354899881,128.2426,25.27766543,47.99059762,52.63145763,735.94,1011.048571,688.274127,939.4302557,1.536299887,0.867409415,781.6,734.6571429,299.2993993,354.4812986,162.6,105.1714286,143.6782525,84.44498718,1.518162654,1.45138785,171,32.74285714,62.54150622,68.25937328,4949.4858,2985.730857,1077.26193,53.50472335,1.309866545,1.092882753,8958.571,1279.183429,3213.249745,3621.395732,73.986,111.5865714,49.06727406,97.21814935,1.34753491,0.839059363,135.97,81.242,49.91544835,42.99476333,6.9444,3.892571429,4.012939674,1.048121463,1.372534459,1.230938629,12.878,1.744571429,4.114263657,4.694561439,93.005316,61.72947429,9.616456185,0.643701949,0.545778871,0.339040495,399.97342,57.12766857,153.9045527,138.3182184,2.4,2.257142857,2.352158045,2.21978343,1.589026915,1.247259859,1,1.085714286,0.489897949,0.437058815,13.9
5,92.26674,46.63370278,64.81266197,31.57585595,1.323286609,1.514047318,188.3839,10.80544444,69.23265515,46.76457935,747.78,1012.041667,702.115184,945.7093318,1.54100619,0.917908047,810.6,713.1416667,293.2861361,343.3488988,159.2,108.8611111,139.7433718,86.38187394,1.507320792,1.493071397,205,23.86111111,67.21130857,74.07659429,5174.2858,2634.405,962.3642484,52.02313345,1.165065441,0.996891691,11848.571,1741.428333,4506.89548,3769.176566,60.484,105.2022222,29.1775464,68.34988209,1.112638623,0.666000976,138.63,78.73666667,58.434336,55.21926129,6.8124,4.625,3.839584976,1.189216951,1.345508467,1.159927664,12.878,2.430555556,4.340205414,5.264027767,132.805316,103.2925444,17.74741317,1.180432924,0.949904122,0.676159658,399.97342,77.76301111,151.1646393,158.0537377,2.2,2.027777778,2.168943542,2.02265317,1.594166699,1.262118588,1,1.027777778,0.4,0.16433555,132
5,89.33718,52.98798456,70.56064655,35.54277177,1.444537168,1.421093714,124.90825,17.08961313,46.91766658,46.44524898,740.52,999.6853282,692.5413311,931.8444798,1.53695956,0.916602321,810.6,688.4482625,298.6430069,345.9416367,181,115.8764479,155.9381993,90.32722811,1.499861141,1.448114009,205,31.44401544,76.79322887,80.8218415,4716.6858,3030.820969,1059.408482,68.15966644,1.323930243,0.934845671,8958.571,2074.908761,3015.110657,3688.268301,72.09,109.6706564,53.11608165,87.72904338,1.357428929,0.800801978,127.05,75.03590734,50.1110407,48.6235193,7.9244,5.130725869,4.492557454,1.32550284,1.380830301,1.107020405,12.878,2.915606178,4.455304865,5.552780916,89.605316,96.64746958,8.418911599,1.102975658,0.457810242,0.205708445,399.97342,92.64982772,155.3296092,166.7139848,2.6,2.108108108,2.491461879,2.082029544,1.56495725,1.303626228,2,0.94980695,0.8,0.397739622,37
5,89.33718,53.27583346,70.56064655,35.76423497,1.444537168,1.420147585,124.90825,17.22260623,46.91766658,46.51041194,740.52,997.2463035,692.5413311,929.3606046,1.53695956,0.922389903,810.6,683.5871595,298.6430069,346.1741885,181,116.4046693,155.9381993,90.77274578,1.499861141,1.447917646,205,31.68871595,76.79322887,80.91273857,4716.6858,3054.396004,1059.408482,70.24083668,1.323930243,0.934818895,8958.571,2091.067031,3015.110657,3692.859555,72.09,109.4151751,53.11608165,87.39848954,1.357428929,0.805242356,127.05,74.51089494,50.1110407,48.72569017,7.9244,5.16892607,4.492557454,1.344063504,1.380830301,1.106130436,12.878,2.940023346,4.455304865,5.557369052,89.605316,97.39938311,8.418911599,1.135422387,0.457810242,0.205690133,399.97342,93.3710449,155.3296092,167.142541,2.6,2.108949416,2.491461879,2.082680924,1.56495725,1.308239301,2,0.941634241,0.8,0.399169451,27.8
5,89.33718,53.9852977,70.56064655,36.31598748,1.444537168,1.417740205,124.90825,17.55039572,46.91766658,46.66305034,740.52,991.2348136,692.5413311,923.266804,1.53695956,0.936587485,810.6,671.6059477,298.6430069,346.6734352,181,117.7065821,155.9381993,91.8802229,1.499861141,1.447289638,205,32.29183188,76.79322887,81.12165425,4716.6858,3112.501641,1059.408482,75.64570359,1.323930243,0.934754413,8958.571,2130.892491,3015.110657,3703.510667,72.09,108.7854877,53.11608165,86.58907818,1.357428929,0.816084239,127.05,73.21689136,50.1110407,48.97091114,7.9244,5.263078509,4.492557454,1.390927476,1.380830301,1.103972473,12.878,3.0002046,4.455304865,5.567542347,89.605316,99.25263234,8.418911599,1.219528396,0.457810242,0.205646057,399.97342,95.14863649,155.3296092,168.1797928,2.6,2.111022998,2.491461879,2.084287257,1.56495725,1.319369887,2,0.92149088,0.8,0.402664382,26
5,89.33718,53.83527441,70.56064655,36.19860861,1.444537168,1.418257992,124.90825,17.48108136,46.91766658,46.63171501,740.52,992.5060032,692.5413311,924.5520588,1.53695956,0.93359332,810.6,674.1394945,298.6430069,346.5766179,181,117.4312796,155.9381993,91.64491481,1.499861141,1.4474392,205,32.164297,76.79322887,81.07926476,4716.6858,3100.214624,1059.408482,74.46915042,1.323930243,0.934767873,8958.571,2122.471,3015.110657,3701.336989,72.09,108.9186414,53.11608165,86.75960897,1.357428929,0.813803874,127.05,73.49052133,50.1110407,48.91983496,7.9244,5.243169036,4.492557454,1.380883271,1.380830301,1.10442465,12.878,2.987478673,4.455304865,5.565525448,89.605316,98.8607443,8.418911599,1.201238851,0.457810242,0.205655255,399.97342,94.77274701,155.3296092,167.9626944,2.6,2.110584518,2.491461879,2.083947478,1.56495725,1.317044533,2,0.925750395,0.8,0.401928769,25.4
5,89.33718,53.53875502,70.56064655,35.96772535,1.444537168,1.419267741,124.90825,17.34408229,46.91766658,46.5682974,740.52,995.0184953,692.5413311,927.097616,1.53695956,0.927662632,810.6,679.1470219,298.6430069,346.3714573,181,116.8871473,155.9381993,91.18160212,1.499861141,1.447708516,205,31.91222571,76.79322887,80.99266458,4716.6858,3075.92947,1059.408482,72.19726136,1.323930243,0.934794751,8958.571,2105.826016,3015.110657,3696.916861,72.09,109.1818182,53.11608165,87.09764975,1.357428929,0.809277358,127.05,74.03134796,50.1110407,48.81765796,7.9244,5.203818182,4.492557454,1.36124386,1.380830301,1.105324879,12.878,2.962326019,4.455304865,5.561327266,89.605316,98.08618188,8.418911599,1.165892658,0.457810242,0.205673626,399.97342,94.02980558,155.3296092,167.5300779,2.6,2.109717868,2.491461879,2.083276073,1.56495725,1.31240385,2,0.934169279,0.8,0.400469453,23.7
5,89.33718,54.22782538,70.56064655,36.50654771,1.444537168,1.416893536,124.90825,17.66244932,46.91766658,46.71264356,740.52,989.1798085,692.5413311,921.1928386,1.53695956,0.941418591,810.6,667.5102155,298.6430069,346.8200386,181,118.1516361,155.9381993,92.26190051,1.499861141,1.447029238,205,32.49800479,76.79322887,81.18815991,4716.6858,3132.364834,1059.408482,77.58716197,1.323930243,0.934732849,8958.571,2144.506674,3015.110657,3706.935803,72.09,108.5702314,53.11608165,86.3141067,1.357428929,0.819756619,127.05,72.7745411,50.1110407,49.05260397,7.9244,5.295264166,4.492557454,1.40731969,1.380830301,1.103246098,12.878,3.020777334,4.455304865,5.570650827,89.605316,99.88615861,8.418911599,1.249686078,0.457810242,0.205631324,399.97342,95.75629949,155.3296092,168.5282352,2.6,2.111731844,2.491461879,2.08483666,1.56495725,1.323097011,2,0.914604948,0.8,0.403849733,15
4,76.4445625,52.80272932,59.35667247,36.16155056,1.199540745,1.284861265,121.3276,14.91953012,43.82335412,44.51868625,794,989.9514056,741.6293489,923.7100815,1.315004308,0.921461205,810.6,630.851004,311.7434923,343.5056005,164.5,117.4779116,139.0005138,92.19636668,1.256700567,1.336485646,205,23.61445783,77.52580216,79.69550809,4235.85725,3082.828679,669.5565878,78.59981443,1.015407123,0.812644974,8958.571,2158.295819,3194.938946,3664.231545,77.2375,107.6967871,53.52796465,84.65352415,1.105182174,0.786021905,127.05,71.34337349,54.83075523,50.01639319,8.1805,5.472441767,4.035568999,1.447278934,1.112098197,1.03794719,12.878,3.041614458,4.948155288,5.670044067,108.756645,100.6563406,7.55238461,1.292080101,0.336261916,0.203047279,399.97342,96.37177181,168.3010468,168.8128531,2.25,2.080321285,2.213363839,2.066207206,1.368922361,1.224134728,1,0.795180723,0.433012702,0.271789949,33
4,76.4445625,52.56775196,59.35667247,35.97376998,1.199540745,1.285952557,121.3276,14.82427374,43.82335412,44.47305121,794,992.0146049,741.6293489,925.7868769,1.315004308,0.916827939,810.6,635.2069433,311.7434923,343.3732573,164.5,117.0343176,139.0005138,91.81294663,1.256700567,1.337039057,205,23.46368715,77.52580216,79.63319502,4235.85725,3063.154938,669.5565878,76.61427524,1.015407123,0.812667359,8958.571,2144.506674,3194.938946,3660.75183,77.2375,107.9189944,53.52796465,84.93546404,1.105182174,0.782562508,127.05,71.79768555,54.83075523,49.93347153,8.1805,5.438919393,4.035568999,1.430058625,1.112098197,1.038681686,12.878,3.020777334,4.948155288,5.667364442,108.756645,100.0138521,7.55238461,1.260434215,0.336261916,0.20306202,399.97342,95.75629949,168.3010468,168.4638564,2.25,2.07980846,2.213363839,2.065777619,1.368922361,1.220879393,1,0.802873105,0.433012702,0.270996438,50.3
4,76.4445625,52.33575607,59.35667247,35.78932867,1.199540745,1.287019623,121.3276,14.73022601,43.82335412,44.42672997,794,994.0516257,741.6293489,927.841902,1.315004308,0.912240482,810.6,639.507613,311.7434923,343.2303763,164.5,116.5963521,139.0005138,91.43595589,1.256700567,1.337564419,205,23.3148295,77.52580216,79.56919862,4235.85725,3043.730824,669.5565878,74.70314141,1.015407123,0.812689708,8958.571,2130.892491,3194.938946,3657.209193,77.2375,108.1383822,53.52796465,85.21474776,1.105182174,0.779129011,127.05,72.24623315,54.83075523,49.85049498,8.1805,5.405822363,4.035568999,1.413257834,1.112098197,1.039412676,12.878,3.0002046,4.948155288,5.664522953,108.756645,99.37951577,7.55238461,1.22995033,0.336261916,0.203076741,399.97342,95.14863649,168.3010468,168.1161684,2.25,2.079302141,2.213363839,2.065353569,1.368922361,1.217626492,1,0.810467883,0.433012702,0.270209755,55.5
4,76.4445625,52.19224755,59.35667247,35.67571029,1.199540745,1.287674424,121.3276,14.67204976,43.82335412,44.3974454,794,995.3116904,741.6293489,929.1153869,1.315004308,0.909396364,810.6,642.1679305,311.7434923,343.1359092,164.5,116.3254344,139.0005138,91.20353147,1.256700567,1.337878788,205,23.22274882,77.52580216,79.5283784,4235.85725,3031.715414,669.5565878,73.54489021,1.015407123,0.812703657,8958.571,2122.471,3194.938946,3654.964384,77.2375,108.2740916,53.52796465,85.38796723,1.105182174,0.776996228,127.05,72.52369668,54.83075523,49.79861411,8.1805,5.385349131,4.035568999,1.402964124,1.112098197,1.039867782,12.878,2.987478673,4.948155288,5.662667704,108.756645,98.9871266,7.55238461,1.211463769,0.336261916,0.203085931,399.97342,94.77274701,168.3010468,167.8995346,2.25,2.078988942,2.213363839,2.065091304,1.368922361,1.215594946,1,0.815165877,0.433012702,0.269721502,56.7
4,76.4445625,52.04986814,59.35667247,35.56334229,1.199540745,1.288320028,121.3276,14.61433124,43.82335412,44.36791343,794,996.5618411,741.6293489,930.3805794,1.315004308,0.906569823,810.6,644.8073171,311.7434923,343.0375856,164.5,116.0566483,139.0005138,90.97351959,1.256700567,1.338182571,205,23.1313926,77.52580216,79.48694612,4235.85725,3019.794539,669.5565878,72.41349963,1.015407123,0.812717592,8958.571,2114.115768,3194.938946,3652.696816,77.2375,108.4087333,53.52796465,85.5601718,1.105182174,0.774873559,127.05,72.79897718,54.83075523,49.7467221,8.1805,5.365036979,4.035568999,1.392825499,1.112098197,1.040321545,12.878,2.974852872,4.948155288,5.660753278,108.756645,98.59782469,7.55238461,1.193397257,0.336261916,0.203095113,399.97342,94.39981496,168.3010468,167.6834213,2.25,2.078678206,2.213363839,2.064831134,1.368922361,1.213564743,1,0.819826908,0.433012702,0.269235856,59
4,76.4445625,51.90860455,59.35667247,35.45220469,1.199540745,1.288956533,121.3276,14.55706505,43.82335412,44.3381416,794,997.8021944,741.6293489,931.6375594,1.315004308,0.903760737,810.6,647.4260188,311.7434923,342.9355008,164.5,115.7899687,139.0005138,90.7458836,1.256700567,1.338475905,205,23.04075235,77.52580216,79.44491848,4235.85725,3007.967088,669.5565878,71.30817731,1.015407123,0.812731514,8958.571,2105.826016,3194.938946,3650.407153,77.2375,108.5423197,53.52796465,85.73137003,1.105182174,0.772760998,127.05,73.07210031,54.83075523,49.6948227,8.1805,5.344884013,4.035568999,1.38283874,1.112098197,1.040773973,12.878,2.962326019,4.948155288,5.65878116,108.756645,98.21157373,7.55238461,1.175738608,0.336261916,0.203104287,399.97342,94.02980558,168.3010468,167.4678316,2.25,2.078369906,2.213363839,2.064573036,1.368922361,1.211536025,1,0.824451411,0.433012702,0.268752793,63
4,76.4445625,51.65710039,59.35667247,35.25519546,1.199540745,1.290079623,121.3276,14.45510895,43.82335412,44.28397132,794,1000.010506,741.6293489,933.8796774,1.315004308,0.898747977,810.6,652.0883268,311.7434923,342.7425651,164.5,115.3151751,139.0005138,90.34201183,1.256700567,1.33897801,205,22.87937743,77.52580216,79.36782005,4235.85725,2986.909623,669.5565878,69.38186643,1.015407123,0.812756537,8958.571,2091.067031,3194.938946,3646.232149,77.2375,108.7801556,53.52796465,86.03701777,1.105182174,0.768983827,127.05,73.55836576,54.83075523,49.60139671,8.1805,5.309003891,4.035568999,1.365235324,1.112098197,1.041585013,12.878,2.940023346,4.948155288,5.655090566,108.756645,97.52389673,7.55238461,1.144943577,0.336261916,0.20312078,399.97342,93.3710449,168.3010468,167.0810996,2.25,2.077821012,2.213363839,2.064113601,1.368922361,1.207888508,1,0.832684825,0.433012702,0.26788972,87.9
4,76.4445625,51.38175135,59.35667247,35.04076313,1.199540745,1.291293973,121.3276,14.34348649,43.82335412,44.22294895,794,1002.428185,741.6293489,936.3405568,1.315004308,0.893243229,810.6,657.1926641,311.7434923,342.5148865,164.5,114.7953668,139.0005138,89.90191023,1.256700567,1.339497657,205,22.7027027,77.52580216,79.28006547,4235.85725,2963.855718,669.5565878,67.3325439,1.015407123,0.81278429,8958.571,2074.908761,3194.938946,3641.516198,77.2375,109.0405405,53.52796465,86.37289339,1.105182174,0.76482525,127.05,74.09073359,54.83075523,49.49760044,8.1805,5.269722008,4.035568999,1.346219806,1.112098197,1.042481203,12.878,2.915606178,4.948155288,5.650786065,108.756645,96.7710217,7.55238461,1.112153045,0.336261916,0.203139077,399.97342,92.64982772,168.3010468,166.6534189,2.25,2.077220077,2.213363839,2.063610725,1.368922361,1.203842792,1,0.841698842,0.433012702,0.266940325,90.2
5,89.33718,54.64284374,70.56064655,36.64097051,1.444537168,1.420824871,124.90825,18.37199322,46.91766658,47.24684712,740.52,988.4711093,692.5413311,920.0478955,1.53695956,0.941030003,810.6,663.307502,298.6430069,347.6727833,181,118.4309657,155.9381993,92.37448158,1.499861141,1.45042448,205,31.92338388,76.79322887,81.56987848,4716.6858,3149.667308,1059.408482,77.83230791,1.323930243,0.941574322,8958.571,2144.506674,3015.110657,3718.190883,72.09,108.7330407,53.11608165,86.66224979,1.357428929,0.823939489,127.05,73.02274541,50.1110407,48.82854715,7.9244,5.259350359,4.492557454,1.401691676,1.380830301,1.102049191,12.878,3.020777334,4.455304865,5.545627499,89.605316,99.85423523,8.418911599,1.247013396,0.457810242,0.20461912,399.97342,95.75629949,155.3296092,168.5443109,2.6,2.11971269,2.491461879,2.089628832,1.56495725,1.327275182,2,0.922585794,0.8,0.430337102,5.2
5,89.33718,54.39768311,70.56064655,36.4488587,1.444537168,1.421671998,124.90825,18.25543814,46.91766658,47.19657235,740.52,990.5306106,692.5413311,922.1265587,1.53695956,0.936192728,810.6,667.4298969,298.6430069,347.5253027,181,117.9841396,155.9381993,91.99162653,1.499861141,1.45068159,205,31.72085646,76.79322887,81.50278493,4716.6858,3129.694345,1059.408482,75.88319655,1.323930243,0.941595764,8958.571,2130.892491,3015.110657,3714.796947,72.09,108.9472641,53.11608165,86.93611019,1.357428929,0.820250235,127.05,73.46352102,50.1110407,48.74719328,7.9244,5.227392546,4.492557454,1.385400236,1.380830301,1.102779015,12.878,3.0002046,4.455304865,5.542457687,89.605316,99.22091148,8.418911599,1.21693674,0.457810242,0.204633859,399.97342,95.14863649,155.3296092,168.1956802,2.6,2.118953212,2.491461879,2.089047737,1.56495725,1.323559508,2,0.929421094,0.8,0.429075152,4.6
